episode_id,route,historical_episode_status,BP_id,pitch,BP_onset,stem_status,stem_candidate_id,stem_candidate_s,stem_minus_BP_ms,frozen_stem_score,fullmix_evidence,nearest_raw_fullmix_fronts_s,nearest_raw_front_is_salient,nearby_salient_fullmix_fronts_s,delta_FM_STEM_ms,classification,notes
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2104812,47.72816326530612,-71.12517006802932,3.5197020621614686e-06,"{""flux_at_exact_stem_frame"": 0.003008084877939155, ""low_energy_pre"": 0.0021331903976217945, ""low_energy_post"": 0.0020415658060531825, ""low_energy_log10_ratio"": -0.01906623692042386, ""RMS_pre"": 0.05180144868268413, ""RMS_post"": 0.050319317238197395, ""RMS_log10_ratio"": -0.012607165706080097, ""flux_rise_one_frame"": 4.021939908056219e-05}",[47.72816326530612],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2105340,47.74013605442177,-59.15238095238351,1.2286771838406426e-05,"{""flux_at_exact_stem_frame"": 0.003271077289431382, ""low_energy_pre"": 0.0009015700859325432, ""low_energy_post"": 0.0026147802944108075, ""low_energy_log10_ratio"": 0.4624357099628494, ""RMS_pre"": 0.03787746949013725, ""RMS_post"": 0.05832004861452021, ""RMS_log10_ratio"": 0.18743692028223938, ""flux_rise_one_frame"": 0.0008513993824730351}",[47.74013605442177],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2105604,47.74612244897959,-53.165986394560605,3.991598677691581e-05,"{""flux_at_exact_stem_frame"": 0.004458949765077075, ""low_energy_pre"": 0.0007797382791842241, ""low_energy_post"": 0.0026525479903980664, ""low_energy_log10_ratio"": 0.5317143947014796, ""RMS_pre"": 0.03250867341853983, ""RMS_post"": 0.058887181268435826, ""RMS_log10_ratio"": 0.258021518996669, ""flux_rise_one_frame"": 0.00018835263501077414}",[47.74612244897959],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2105780,47.7501133786848,-49.17505668935007,6.208972772998662e-05,"{""flux_at_exact_stem_frame"": 0.005157905442269397, ""low_energy_pre"": 0.000741312533269485, ""low_energy_post"": 0.002512695826688682, ""low_energy_log10_ratio"": 0.5301385757017973, ""RMS_pre"": 0.030503628476246252, ""RMS_post"": 0.05824382214577511, ""RMS_log10_ratio"": 0.2808983642925005, ""flux_rise_one_frame"": 0.00015948333199061575}",[47.7501133786848],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2106088,47.75709750566893,-42.19092970522098,0.000477429685653775,"{""flux_at_exact_stem_frame"": 0.0072283499400452485, ""low_energy_pre"": 0.0005839633694642361, ""low_energy_post"": 0.002315235698280892, ""low_energy_log10_ratio"": 0.5982096043703674, ""RMS_pre"": 0.02967491663434653, ""RMS_post"": 0.05550138190137469, ""RMS_log10_ratio"": 0.2719142889739855, ""flux_rise_one_frame"": 0.0001906259672990497}",[47.75709750566893],[false],[47.76707482993197],[9.977324263040543],FULLMIX_NEARBY_DISTINCT_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2106308,47.76208616780045,-37.20226757370426,3.994792629631546e-05,"{""flux_at_exact_stem_frame"": 0.004833859431392701, ""low_energy_pre"": 0.000585415666259585, ""low_energy_post"": 0.0020381047528364974, ""low_energy_log10_ratio"": 0.5417621613841248, ""RMS_pre"": 0.02963761027183725, ""RMS_post"": 0.05389094652571326, ""RMS_log10_ratio"": 0.2596726286347228, ""flux_rise_one_frame"": 0.0025370923556545305}",[47.76208616780045],[false],[47.76707482993197],[4.988662131523824],FULLMIX_NEARBY_DISTINCT_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2106528,47.76707482993197,-32.21360544218044,0.0008710445010665772,"{""flux_at_exact_stem_frame"": 0.008093463784707596, ""low_energy_pre"": 0.0006490438945918354, ""low_energy_post"": 0.001936811244929496, ""low_energy_log10_ratio"": 0.4748132289463819, ""RMS_pre"": 0.03156494255213508, ""RMS_post"": 0.05228742765224394, ""RMS_log10_ratio"": 0.2191922734227272, ""flux_rise_one_frame"": 0.004003627359580031}",[47.76707482993197],[true],[47.76707482993197],[0.0],FULLMIX_CORRESPONDING_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2106968,47.777052154195005,-22.236281179147,3.072700079833257e-05,"{""flux_at_exact_stem_frame"": 0.0028455592428494932, ""low_energy_pre"": 0.001178442968133229, ""low_energy_post"": 0.001707389330102557, ""low_energy_log10_ratio"": 0.1610239938057379, ""RMS_pre"": 0.039101689299303466, ""RMS_post"": 0.05082392843179178, ""RMS_log10_ratio"": 0.11387271026791033, ""flux_rise_one_frame"": 1.3882697803528719e-05}",[47.777052154195005],[false],"[47.76707482993197, 47.78004535147392]","[-9.977324263033438, 2.993197278918558]",FULLMIX_MULTIPLE_PLAUSIBLE_FRONTS,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2107100,47.78004535147392,-19.24308390022844,0.0004985489521035326,"{""flux_at_exact_stem_frame"": 0.007922849873445357, ""low_energy_pre"": 0.0013659006639615463, ""low_energy_post"": 0.0016799474100247266, ""low_energy_log10_ratio"": 0.08987657041355825, ""RMS_pre"": 0.042215467113488794, ""RMS_post"": 0.050734431390882156, ""RMS_log10_ratio"": 0.07983119825941566, ""flux_rise_one_frame"": 0.006218623550297505}",[47.78004535147392],[true],[47.78004535147392],[0.0],FULLMIX_CORRESPONDING_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2107540,47.79002267573696,-9.265759637195004,2.7029440545742408e-05,"{""flux_at_exact_stem_frame"": 0.0027972666777391613, ""low_energy_pre"": 0.0021634335427217666, ""low_energy_post"": 0.0016069247672770908, ""low_energy_log10_ratio"": -0.12914801437958107, ""RMS_pre"": 0.052095581946704904, ""RMS_post"": 0.05101688038176924, ""RMS_log10_ratio"": -0.00908699526550585, ""flux_rise_one_frame"": 0.00018710109367777892}",[47.79002267573696],[false],[47.78004535147392],[-9.977324263033438],FULLMIX_NEARBY_DISTINCT_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2107804,47.79600907029478,-3.2793650793720985,0.00043701417655895507,"{""flux_at_exact_stem_frame"": 0.006258199086867005, ""low_energy_pre"": 0.002435344325514786, ""low_energy_post"": 0.0015350777242700271, ""low_energy_log10_ratio"": -0.20043000376539613, ""RMS_pre"": 0.057108830990146506, ""RMS_post"": 0.051293993420833406, ""RMS_log10_ratio"": -0.046636758547320925, ""flux_rise_one_frame"": 0.002590288449367723}",[47.79600907029478],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2107980,47.8,0.7115646258455399,0.00010011878253895027,"{""flux_at_exact_stem_frame"": 0.004136201729406309, ""low_energy_pre"": 0.0026147802944108075, ""low_energy_post"": 0.001458868913672911, ""low_energy_log10_ratio"": -0.2534189331456715, ""RMS_pre"": 0.05832004861452021, ""RMS_post"": 0.051667690044128044, ""RMS_log10_ratio"": -0.05259883176095836, ""flux_rise_one_frame"": 0.00103317944628974}",[47.8],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2108068,47.8019954648526,2.7070294784508064,0.00033466917638730104,"{""flux_at_exact_stem_frame"": 0.004483716453056089, ""low_energy_pre"": 0.002672059110796771, ""low_energy_post"": 0.0014388842161699505, ""low_energy_log10_ratio"": -0.2688202126655942, ""RMS_pre"": 0.05846696387555501, ""RMS_post"": 0.051720789854088095, ""RMS_log10_ratio"": -0.05324539340555548, ""flux_rise_one_frame"": 0.0004827744275698997}",[47.8019954648526],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2108376,47.80897959183673,9.691156462579897,0.00024250660921858847,"{""flux_at_exact_stem_frame"": 0.004839359180007996, ""low_energy_pre"": 0.0025473315752070486, ""low_energy_post"": 0.0015016997377090974, ""low_energy_log10_ratio"": -0.22950237397947348, ""RMS_pre"": 0.05864406997983486, ""RMS_post"": 0.05235678936207942, ""RMS_log10_ratio"": -0.0492510965531446, ""flux_rise_one_frame"": 0.0006918891862634086}",[47.80897959183673],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2108552,47.81297052154195,13.682086167797536,3.621883787203949e-05,"{""flux_at_exact_stem_frame"": 0.0027584789350793685, ""low_energy_pre"": 0.002438009735919938, ""low_energy_post"": 0.001508460919839248, ""low_energy_log10_ratio"": -0.20850137233629057, ""RMS_pre"": 0.057235869363420434, ""RMS_post"": 0.05292663562635136, ""RMS_log10_ratio"": -0.03399399557886726, ""flux_rise_one_frame"": 0.0015493767624468282}",[47.81297052154195],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2108904,47.82095238095238,21.663945578225707,0.00027494550781404707,"{""flux_at_exact_stem_frame"": 0.004981170072046466, ""low_energy_pre"": 0.0020889308006056587, ""low_energy_post"": 0.0015710173678028978, ""low_energy_log10_ratio"": -0.1237430672244943, ""RMS_pre"": 0.054288669654850547, ""RMS_post"": 0.0528488550777685, ""RMS_log10_ratio"": -0.011673616237786361, ""flux_rise_one_frame"": 0.0005818098494790678}",[47.82095238095238],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2109124,47.825941043083894,26.652607709742426,0.00016112683304001565,"{""flux_at_exact_stem_frame"": 0.0027419365303697303, ""low_energy_pre"": 0.0019429282443478271, ""low_energy_post"": 0.0015024370895001448, ""low_energy_log10_ratio"": -0.11166046551469865, ""RMS_pre"": 0.052688466282569096, ""RMS_post"": 0.05232419737615585, ""RMS_log10_ratio"": -0.003012981577611074, ""flux_rise_one_frame"": 7.713695456861578e-05}",[47.825941043083894],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2109476,47.83392290249433,34.6344671201777,0.00047816985524481715,"{""flux_at_exact_stem_frame"": 0.004811508126101092, ""low_energy_pre"": 0.0017825382538468712, ""low_energy_post"": 0.0013689098283550666, ""low_energy_log10_ratio"": -0.11466401711837196, ""RMS_pre"": 0.05091045900188397, ""RMS_post"": 0.04983221734890729, ""RMS_log10_ratio"": -0.009296800500708644, ""flux_rise_one_frame"": 0.0003888281590743222}",[47.83392290249433],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2109652,47.83791383219954,38.625396825388236,0.0001269073478602694,"{""flux_at_exact_stem_frame"": 0.0029918766139844224, ""low_energy_pre"": 0.001693730574960744, ""low_energy_post"": 0.0012622620697834877, ""low_energy_log10_ratio"": -0.12769479529232786, ""RMS_pre"": 0.05089176791041602, ""RMS_post"": 0.048526974770116665, ""RMS_log10_ratio"": -0.020664320212064716, ""flux_rise_one_frame"": 0.0011612996957116462}",[47.83791383219954],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2110004,47.845895691609975,46.60725623582351,0.004294982891722029,"{""flux_at_exact_stem_frame"": 0.0069925099355629995, ""low_energy_pre"": 0.0016489004974869909, ""low_energy_post"": 0.0010554817715545826, ""low_energy_log10_ratio"": -0.19374371170728663, ""RMS_pre"": 0.05082035756736955, ""RMS_post"": 0.0459682401349936, ""RMS_log10_ratio"": -0.04357983900224718, ""flux_rise_one_frame"": 0.001887023010737775}",[47.845895691609975],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2110224,47.85088435374149,51.59591836734023,0.0012554506423124055,"{""flux_at_exact_stem_frame"": 0.003634744326520417, ""low_energy_pre"": 0.0015972032226256871, ""low_energy_post"": 0.0009905177056562366, ""low_energy_log10_ratio"": -0.20749793476065603, ""RMS_pre"": 0.05112860781131948, ""RMS_post"": 0.0452294966831481, ""RMS_log10_ratio"": -0.05324221250178921, ""flux_rise_one_frame"": 0.0006892897070380037}",[47.85088435374149],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2110576,47.85886621315193,59.57777777777551,0.0015983377560850219,"{""flux_at_exact_stem_frame"": 0.0055025391774489625, ""low_energy_pre"": 0.0014766257004728803, ""low_energy_post"": 0.001099666977664114, ""low_energy_log10_ratio"": -0.12800923934084638, ""RMS_pre"": 0.051643411996589714, ""RMS_post"": 0.045351633694687234, ""RMS_log10_ratio"": -0.056421991476375076, ""flux_rise_one_frame"": 0.0003881853155123967}",[47.85886621315193],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2110840,47.86485260770975,65.56417233559841,0.0011234007543092055,"{""flux_at_exact_stem_frame"": 0.002390168521145216, ""low_energy_pre"": 0.0014566592027360661, ""low_energy_post"": 0.0012308325654453692, ""low_energy_log10_ratio"": -0.07315897861076945, ""RMS_pre"": 0.05203183224771705, ""RMS_post"": 0.04637620812066798, ""RMS_log10_ratio"": -0.04997388306778973, ""flux_rise_one_frame"": -3.032198230214049e-05}",[47.863854875283444],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2111148,47.87183673469387,72.5482993197204,0.0007442011955476968,"{""flux_at_exact_stem_frame"": 0.003723091180691818, ""low_energy_pre"": 0.0015076319900677192, ""low_energy_post"": 0.0013733459010822162, ""low_energy_log10_ratio"": -0.04051540841893342, ""RMS_pre"": 0.052850450185094475, ""RMS_post"": 0.04760733707151507, ""RMS_log10_ratio"": -0.045374801238566645, ""flux_rise_one_frame"": 0.0009392913434685202}",[47.87183673469387],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2111412,47.877823129251695,78.5346938775433,0.0005457009741198171,"{""flux_at_exact_stem_frame"": 0.001949095028882986, ""low_energy_pre"": 0.001552609971771362, ""low_energy_post"": 0.0014205049918428515, ""low_energy_log10_ratio"": -0.038619606900078735, ""RMS_pre"": 0.05318610232265966, ""RMS_post"": 0.0480446041510012, ""RMS_log10_ratio"": -0.04415354525982411, ""flux_rise_one_frame"": 0.00033641433031683264}",[47.877823129251695],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
HF001,SECURE_ROUTE,ABSTAIN_AMBIGUOUS,BP_0003,39,47.79928843537415,ABSTAIN_AMBIGUOUS,BP_0003_F2111720,47.884807256235824,85.5188208616724,0.00619980836783227,"{""flux_at_exact_stem_frame"": 0.004144097143823692, ""low_energy_pre"": 0.0015230456229794248, ""low_energy_post"": 0.0014296049713800113, ""low_energy_log10_ratio"": -0.027496863126619826, ""RMS_pre"": 0.052558209047780996, ""RMS_post"": 0.04687026852358825, ""RMS_log10_ratio"": -0.049743116325381836, ""flux_rise_one_frame"": 0.0002113150881766562}",[47.884807256235824],[false],[],[],NO_CLEAR_FULLMIX_FRONT,Raw nearest peak is descriptive only; qualified flags are unvalidated salience cues. No new full-mix Bass timestamp selected.
