root_onset_s,fundamental_midi,fundamental_hz,root_note_ids,member_ids,harmonic_ids,possible_member_ids,opening_group,opening_reason,flags,start_s,end_s,fundamental_support_end_s,episode_id,inherited_previous_family_hypotheses,overlapping_root_episodes,ambiguity,next_root_onset_s,display_current_end_s,bass_rms_context,provenance
51.18035963718821,29,43.653528929125486,"[""BP_0017""]","[""BP_0017""]",[],[],13,new observed pitch incompatible with active harmonic families,[],51.18035963718821,51.38933922902494,51.38933922902494,HF011,[],[],False,51.586708843537416,51.38933922902494,0.03403400009354156,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
51.586708843537416,33,55.0,"[""BP_0019""]","[""BP_0019"", ""BP_0018""]","[""BP_0018""]",[],14,new observed pitch incompatible with active harmonic families,"[""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",51.56348888888889,51.95822811791383,51.95822811791383,HF012,[],"[""HF013""]",True,51.87695827664399,51.87695827664399,0.07392662639701339,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
51.87695827664399,38,73.41619197935188,"[""BP_0021""]","[""BP_0021"", ""BP_0020""]","[""BP_0020""]",[],15,new observed pitch incompatible with active harmonic families,"[""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",51.86534829931973,52.16720770975057,52.16720770975057,HF013,[],"[""HF012""]",True,52.16720770975057,52.16720770975057,0.07732667083059992,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
52.16720770975057,39,77.78174593052023,"[""BP_0022""]","[""BP_0022"", ""BP_0023""]","[""BP_0023""]",[],16,new observed pitch incompatible with active harmonic families,"[""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL""]",52.16720770975057,52.38779727891156,52.38779727891156,HF014,[],[],True,52.573556916099776,52.38779727891156,0.05568960754888396,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
52.573556916099776,36,65.40639132514966,"[""BP_0024"", ""BP_0026""]","[""BP_0024"", ""BP_0025"", ""BP_0026""]","[""BP_0025""]",[],17,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION"", ""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",52.573556916099776,52.95797006802721,52.95797006802721,HF015,[],"[""HF016""]",True,52.887026303854874,52.887026303854874,0.058994575095968255,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
52.887026303854874,43,97.99885899543733,"[""BP_0027"", ""BP_0028""]","[""BP_0027"", ""BP_0028""]",[],[],19,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",52.887026303854874,53.317879365079364,53.317879365079364,HF016,[],"[""HF015""]",True,53.37592925170068,53.317879365079364,0.07776416397590302,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
53.37592925170068,41,87.30705785825097,"[""BP_0029""]","[""BP_0029""]",[],[],21,new observed pitch incompatible with active harmonic families,[],53.37592925170068,53.701008616780044,53.701008616780044,HF017,[],[],False,53.72422857142857,53.701008616780044,0.09005019522636305,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
53.72422857142857,46,116.54094037952248,"[""BP_0030""]","[""BP_0030""]",[],[],22,new observed pitch incompatible with active harmonic families,[],53.72422857142857,54.362777324263035,54.362777324263035,HF018,[],[],False,54.40921723356009,54.362777324263035,0.059525868749354394,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
54.40921723356009,44,103.82617439498628,"[""BP_0031""]","[""BP_0031""]",[],[],23,new observed pitch incompatible with active harmonic families,[],54.40921723356009,54.757516553287985,54.757516553287985,HF019,[],[],False,54.88522630385488,54.757516553287985,0.07359237405012198,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
54.88522630385488,43,97.99885899543733,"[""BP_0032""]","[""BP_0032""]",[],[],24,new observed pitch incompatible with active harmonic families,[],54.88522630385488,55.130319727891155,55.130319727891155,HF020,[],[],False,55.188369614512474,55.130319727891155,0.04964071280822353,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
55.188369614512474,41,87.30705785825097,"[""BP_0033""]","[""BP_0033""]",[],[],25,new observed pitch incompatible with active harmonic families,[],55.188369614512474,55.37412925170068,55.37412925170068,HF021,[],[],False,55.49022902494331,55.37412925170068,0.1004494482998086,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
55.49022902494331,35,61.7354126570155,"[""BP_0034""]","[""BP_0034""]",[],[],26,new observed pitch incompatible with active harmonic families,[],55.49022902494331,55.80369841269841,55.80369841269841,HF022,[],[],False,55.87335827664399,55.80369841269841,0.09267859188103868,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
55.87335827664399,34,58.27047018976124,"[""BP_0035""]","[""BP_0035"", ""BP_0036""]","[""BP_0036""]",[],27,new observed pitch incompatible with active harmonic families,"[""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL""]",55.87335827664399,56.221657596371884,56.221657596371884,HF023,[],[],True,56.29131746031746,56.221657596371884,0.07319028957235511,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
56.29131746031746,44,103.82617439498628,"[""BP_0037""]","[""BP_0037""]",[],[],28,new observed pitch incompatible with active harmonic families,[],56.29131746031746,56.558346938775514,56.558346938775514,HF024,[],[],False,56.65122675736961,56.558346938775514,0.07288043586299608,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
56.65122675736961,43,97.99885899543733,"[""BP_0038""]","[""BP_0038""]",[],[],29,new observed pitch incompatible with active harmonic families,[],56.65122675736961,56.89503628117914,56.89503628117914,HF025,[],[],False,56.95437006802721,56.89503628117914,0.0719776419590465,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
56.95437006802721,47,123.47082531403103,"[""BP_0039""]","[""BP_0039""]",[],[],30,new observed pitch incompatible with active harmonic families,"[""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",56.95437006802721,57.16334965986395,57.16334965986395,HF026,[],"[""HF027""]",True,57.03563990929705,57.03563990929705,0.11301980323987845,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
57.03563990929705,35,61.7354126570155,"[""BP_0040""]","[""BP_0040""]",[],[],31,new observed pitch incompatible with active harmonic families,"[""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",57.03563990929705,57.209789569160996,57.209789569160996,HF027,[],"[""HF026""]",True,57.314279365079365,57.209789569160996,0.09131274589337432,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
57.314279365079365,48,130.8127826502993,"[""BP_0041""]","[""BP_0041""]",[],[],32,new observed pitch incompatible with active harmonic families,"[""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",57.314279365079365,57.581308843537414,57.581308843537414,HF028,[],"[""HF029"", ""HF030""]",True,57.34910929705215,57.34910929705215,0.04149568926551275,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
57.34910929705215,36,65.40639132514966,"[""BP_0042""]","[""BP_0042"", ""BP_0043""]","[""BP_0043""]",[],33,new observed pitch incompatible with active harmonic families,"[""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",57.34910929705215,57.581308843537414,57.581308843537414,HF029,[],"[""HF028"", ""HF030""]",True,57.56969886621315,57.56969886621315,0.038281365166213305,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
57.56969886621315,28,41.20344461410875,"[""BP_0044"", ""BP_0046""]","[""BP_0044"", ""BP_0045"", ""BP_0046"", ""BP_0047""]","[""BP_0045"", ""BP_0047""]",[],34,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION"", ""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",57.56969886621315,58.12697777777778,58.12697777777778,HF030,[],"[""HF028"", ""HF029""]",True,58.12697777777778,58.12697777777778,0.15598433779778897,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
58.12697777777778,29,43.653528929125486,"[""BP_0048""]","[""BP_0048""]",[],[],37,new observed pitch incompatible with active harmonic families,[],58.12697777777778,58.3707873015873,58.3707873015873,HF031,[],[],False,58.44044716553288,58.3707873015873,0.06510941630077828,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
58.44044716553288,33,55.0,"[""BP_0049""]","[""BP_0049""]",[],[],38,new observed pitch incompatible with active harmonic families,[],58.44044716553288,58.75391655328798,58.75391655328798,HF032,[],[],False,58.846796371882085,58.75391655328798,0.13573530381412063,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
58.846796371882085,46,116.54094037952248,"[""BP_0050""]","[""BP_0050""]",[],[],39,new observed pitch incompatible with active harmonic families,"[""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",58.846796371882085,59.173159637188206,59.173159637188206,HF033,[],"[""HF034""]",True,58.88162630385487,58.88162630385487,0.07902086084839842,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
58.88162630385487,34,58.27047018976124,"[""BP_0051""]","[""BP_0051"", ""BP_0052""]","[""BP_0052""]",[],40,new observed pitch incompatible with active harmonic families,"[""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",58.88162630385487,59.44018911564626,59.207989569161,HF034,[],"[""HF033""]",True,59.41696916099773,59.207989569161,0.06839957954821202,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
59.41696916099773,39,77.78174593052023,"[""BP_0053"", ""BP_0054""]","[""BP_0053"", ""BP_0054""]",[],[],42,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION""]",59.41696916099773,59.881368253968255,59.881368253968255,HF035,"[""BP_0052""]",[],True,59.927808163265304,59.881368253968255,0.062252775622314294,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
59.927808163265304,34,58.27047018976124,"[""BP_0055""]","[""BP_0055""]",[],[],44,new observed pitch incompatible with active harmonic families,[],59.927808163265304,60.20644761904762,60.20644761904762,HF036,[],[],False,60.21805759637188,60.20644761904762,0.0649292326328169,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
60.21805759637188,41,87.30705785825097,"[""BP_0056""]","[""BP_0056""]",[],[],45,new observed pitch incompatible with active harmonic families,[],60.21805759637188,60.55474693877551,60.55474693877551,HF037,[],[],False,60.67084671201814,60.55474693877551,0.08145176581673712,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
60.67084671201814,42,92.4986056779086,"[""BP_0057""]","[""BP_0057""]",[],[],46,new observed pitch incompatible with active harmonic families,[],60.67084671201814,60.91594013605442,60.91594013605442,HF038,[],[],False,60.91594013605442,60.91594013605442,0.11423813519783574,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
60.91594013605442,43,97.99885899543733,"[""BP_0058"", ""BP_0059""]","[""BP_0058"", ""BP_0059""]",[],[],47,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION""]",60.91594013605442,61.26423945578232,61.26423945578232,HF039,[],[],True,61.33389931972789,61.26423945578232,0.07065664111140377,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
61.33389931972789,47,123.47082531403103,"[""BP_0060"", ""BP_0061""]","[""BP_0060"", ""BP_0061""]",[],[],49,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION""]",61.33389931972789,61.67058866213152,61.67058866213152,HF040,[],[],True,61.70541859410431,61.67058866213152,0.06607575651444131,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
61.70541859410431,48,130.8127826502993,"[""BP_0062"", ""BP_0063""]","[""BP_0062"", ""BP_0063""]",[],[],51,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION""]",61.70541859410431,62.04210793650793,62.04210793650793,HF041,[],[],True,62.181427664399095,62.04210793650793,0.05723258106794348,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
62.181427664399095,52,164.81377845643496,"[""BP_0064""]","[""BP_0064""]",[],[],53,new observed pitch incompatible with active harmonic families,[],62.181427664399095,62.42523718820861,62.42523718820861,HF042,[],[],False,62.92575011337868,62.42523718820861,0.02262681029455819,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
62.92575011337868,52,164.81377845643496,"[""BP_0065""]","[""BP_0065""]",[],[],54,new observed pitch incompatible with active harmonic families,[],62.92575011337868,63.16955963718821,63.16955963718821,HF043,[],[],False,63.18116961451247,63.16955963718821,0.026632564726732918,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
63.18116961451247,53,174.61411571650194,"[""BP_0066""]","[""BP_0066""]",[],[],55,new observed pitch incompatible with active harmonic families,[],63.18116961451247,63.34370929705216,63.34370929705216,HF044,[],[],False,63.90098820861678,63.34370929705216,0.008094036854406248,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
63.90098820861678,57,220.0,"[""BP_0067""]","[""BP_0067""]",[],[],56,new observed pitch incompatible with active harmonic families,[],63.90098820861678,64.10996780045352,64.10996780045352,HF045,[],[],False,64.29572743764172,64.10996780045352,0.022015445573164098,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
64.29572743764172,43,97.99885899543733,"[""BP_0069""]","[""BP_0069"", ""BP_0068""]","[""BP_0068""]",[],57,new observed pitch incompatible with active harmonic families,"[""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL""]",64.27250748299319,64.50470702947845,64.4582671201814,HF046,[],[],True,64.64402675736962,64.4582671201814,0.009183560082466798,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
64.64402675736962,53,174.61411571650194,"[""BP_0070""]","[""BP_0070""]",[],[],58,new observed pitch incompatible with active harmonic families,[],64.64402675736962,64.86590022675738,64.86590022675738,HF047,[],[],False,64.97039002267573,64.86590022675738,0.012471895900164169,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
64.97039002267573,47,123.47082531403103,"[""BP_0071"", ""BP_0072""]","[""BP_0071"", ""BP_0072""]",[],[],59,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION""]",64.97039002267573,65.30707936507937,65.30707936507937,HF048,[],[],True,65.423179138322,65.30707936507937,0.1411800896332735,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
65.423179138322,46,116.54094037952248,"[""BP_0073""]","[""BP_0073""]",[],[],61,new observed pitch incompatible with active harmonic families,[],65.423179138322,65.69020861678004,65.69020861678004,HF049,[],[],False,66.06172789115647,65.69020861678004,0.06632487458455442,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
66.06172789115647,50,146.8323839587038,"[""BP_0074""]","[""BP_0074""]",[],[],62,new observed pitch incompatible with active harmonic families,[],66.06172789115647,66.37519727891157,66.37519727891157,HF050,[],[],False,66.42163718820862,66.37519727891157,0.059696125133583855,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
66.42163718820862,46,116.54094037952248,"[""BP_0075""]","[""BP_0075""]",[],[],63,new observed pitch incompatible with active harmonic families,"[""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",66.42163718820862,66.73510657596373,66.73510657596373,HF051,[],"[""HF052""]",True,66.66544671201814,66.66544671201814,0.09246389743696173,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
66.66544671201814,38,73.41619197935188,"[""BP_0076"", ""BP_0078""]","[""BP_0076"", ""BP_0077"", ""BP_0078""]","[""BP_0077""]",[],64,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION"", ""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",66.66544671201814,67.22400952380953,67.22400952380953,HF052,[],"[""HF051"", ""HF053""]",True,66.96859002267574,66.96859002267574,0.11387588659385786,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
66.96859002267574,43,97.99885899543733,"[""BP_0079"", ""BP_0080""]","[""BP_0079"", ""BP_0080""]",[],[],67,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",66.96859002267574,67.44459909297052,67.44459909297052,HF053,"[""BP_0077""]","[""HF052""]",True,67.47942902494331,67.44459909297052,0.1069854509467153,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
67.47942902494331,41,87.30705785825097,"[""BP_0081""]","[""BP_0081""]",[],[],69,new observed pitch incompatible with active harmonic families,[],67.47942902494331,67.68840861678004,67.68840861678004,HF054,[],[],False,67.80450839002268,67.68840861678004,0.13284606416814498,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
67.80450839002268,35,61.7354126570155,"[""BP_0082"", ""BP_0084""]","[""BP_0082"", ""BP_0083"", ""BP_0084""]","[""BP_0083""]",[],70,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION"", ""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL""]",67.80450839002268,68.16441768707483,68.16441768707483,HF055,[],[],True,68.16441768707483,68.16441768707483,0.08991255117608249,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
68.16441768707483,34,58.27047018976124,"[""BP_0085"", ""BP_0087""]","[""BP_0085"", ""BP_0086"", ""BP_0087""]","[""BP_0086""]",[],72,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION"", ""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",68.16441768707483,68.51271700680272,68.51271700680272,HF056,[],"[""HF057""]",True,68.50110702947846,68.50110702947846,0.07977958472686587,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
68.50110702947846,36,65.40639132514966,"[""BP_0088"", ""BP_0090""]","[""BP_0088"", ""BP_0090"", ""BP_0089""]","[""BP_0089""]",[],75,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION"", ""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",68.50110702947846,68.8855201814059,68.8855201814059,HF057,[],"[""HF056""]",True,68.94357006802721,68.8855201814059,0.0693613544313962,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
68.94357006802721,37,69.29565774421802,"[""BP_0091""]","[""BP_0091""]",[],[],77,new observed pitch incompatible with active harmonic families,[],68.94357006802721,69.22220952380952,69.22220952380952,HF058,[],[],False,69.28025941043084,69.22220952380952,0.06278014075902318,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
69.28025941043084,38,73.41619197935188,"[""BP_0093""]","[""BP_0093"", ""BP_0092""]","[""BP_0092""]",[],78,new observed pitch incompatible with active harmonic families,"[""HARMONIC_VS_NEW_HIGHER_FUNDAMENTAL""]",69.26864943310657,69.54728888888889,69.54728888888889,HF059,[],[],True,69.54728888888889,69.54728888888889,0.056990958937920035,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
69.54728888888889,39,77.78174593052023,"[""BP_0094"", ""BP_0095""]","[""BP_0094"", ""BP_0095""]",[],[],79,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",69.54728888888889,70.02329795918368,70.02329795918368,HF060,[],"[""HF061""]",True,70.01168798185941,70.01168798185941,0.05693512871525943,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
70.01168798185941,46,116.54094037952248,"[""BP_0096"", ""BP_0097""]","[""BP_0096"", ""BP_0097""]",[],[],81,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",70.01168798185941,70.32515736961452,70.32515736961452,HF061,[],"[""HF060"", ""HF062""]",True,70.29032743764172,70.29032743764172,0.05929537177290209,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
70.29032743764172,43,97.99885899543733,"[""BP_0098"", ""BP_0099""]","[""BP_0098"", ""BP_0099""]",[],[],83,new observed pitch incompatible with active harmonic families,"[""FRAGMENT_OR_REARTICULATION"", ""OVERLAPPING_FUNDAMENTAL_HYPOTHESES""]",70.29032743764172,70.68506666666667,70.68506666666667,HF062,[],"[""HF061""]",True,70.71989659863945,70.68506666666667,0.07721759528661978,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
70.71989659863945,39,77.78174593052023,"[""BP_0100""]","[""BP_0100""]",[],[],85,new observed pitch incompatible with active harmonic families,[],70.71989659863945,71.1043097505669,71.1043097505669,HF063,[],[],False,,71.1043097505669,0.07106047548048362,saved official BP0.4.0 native hypotheses; exploratory frequency-family interpretation; not timing authority
