BP_id,take,selected_timestamp,operational_group,cohort_direct_membership,cohort_component_membership,GT_temporally_compatible_ids,GT_errors_ms,audit_state,qualification,native_BP_onset,native_BP_offset,native_BP_midi,native_BP_amplitude,prior_selector_output
T04_N128,20260914_0031,150.6901587301587,RG0051,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S1_G_MF_R10""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",150.57320861678005,150.75896825396828,28,0.3481871485710144,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T04_N131,20260914_0031,10.114648526077097,RG0042,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S1_G_MF_R01""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",9.967780045351475,10.10709977324263,31,0.3400280773639679,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T04_N134,20260914_0031,38.00126984126984,RG0044,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S1_G_MF_R03""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",37.86131020408163,38.00062993197279,62,0.3323970139026642,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T04_N135,20260914_0031,44.07446712018141,RG0044,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S1_G_MF_R03""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",43.94879002267574,44.12293968253969,38,0.3320903480052948,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T04_N137,20260914_0031,78.25278911564625,RG0046,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S1_G_MF_R05""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",78.11555963718821,78.25487936507938,38,0.33694198727607727,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T04_N140,20260914_0031,99.45460317460316,RG0048,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S1_G_MF_R07""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",99.3282172335601,99.51526077097505,38,0.3220103681087494,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T04_N144,20260914_0031,38.86530612244898,RG0044,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S1_G_MF_R03""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",38.73205850340136,38.906208163265305,38,0.3199402391910553,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T04_N147,20260914_0031,105.13968253968254,RG0048,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S1_G_MF_R07""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",105.009347845805,105.17188752834467,38,0.3205859661102295,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T04_N149,20260914_0031,40.70312925170068,RG0044,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S1_G_MF_R03""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",40.57932879818595,40.730258503401366,38,0.3218090236186981,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T04_N155,20260914_0031,85.72181405895692,RG0047,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S1_G_MF_R06""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",85.59752063492064,85.78328027210884,28,0.306532084941864,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T07_N002,20260914_0035,102.55455782312926,RG0086,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S2_D_CN_R09""]}","[""GAL09_20260914_S2_D_CN_R09""]",[-5.002267573686936],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",102.55835873015873,102.70928843537415,50,0.2613413631916046,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T07_N007,20260914_0035,63.425487528344675,RG0083,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S2_D_CN_R06""]}","[""GAL09_20260914_S2_D_CN_R06""]",[-4.365079365072688],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",63.441887074829936,63.60571065759637,50,0.40317800641059875,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T07_N015,20260914_0035,2.5797732426303854,RG0078,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S2_D_CN_R01""]}","[""GAL09_20260914_S2_D_CN_R01""]",[-4.252834467120437],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",2.578698866213152,2.7644585034013605,50,0.3376585841178894,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T07_N017,20260914_0035,116.81814058956917,RG0087,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S2_D_CN_R10""]}","[""GAL09_20260914_S2_D_CN_R10""]",[-4.904761904754196],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",116.67346848072563,116.81278820861678,38,0.4003927707672119,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T07_N028,20260914_0035,42.71555555555556,RG0081,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S2_D_CN_R04""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",42.565918820861675,42.72845850340136,50,0.3573858439922333,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T07_N031,20260914_0035,116.24444444444444,RG0086,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S2_D_CN_R09""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",116.11618956916101,116.31355918367348,26,0.33740919828414917,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T07_N032,20260914_0035,41.39455782312925,RG0081,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S2_D_CN_R04""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",41.2527074829932,41.39202721088436,50,0.3302672207355499,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T07_N035,20260914_0035,18.491609977324263,RG0079,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S2_D_CN_R02""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",18.343709297052154,18.48302902494331,50,0.31485599279403687,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T07_N036,20260914_0035,128.579410430839,RG0087,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S2_D_CN_R10""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",128.4420789115646,128.62783854875283,31,0.3134140968322754,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N002,20260914_0037,103.00353741496598,RG0109,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R10""]}","[""GAL09_20260914_S3_E_F_R10""]",[-5.213151927449644],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",102.99953786848073,103.44200090702948,40,0.3853811025619507,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N004,20260914_0037,91.79401360544217,RG0107,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R09""]}","[""GAL09_20260914_S3_E_F_R09""]",[-5.498866213159204],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",91.77788027210885,92.03329977324263,40,0.3053211271762848,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N008,20260914_0037,73.94757369614513,RG0105,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R07""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",73.8056902494331,73.97983990929706,40,0.43389832973480225,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N013,20260914_0037,47.80897959183674,RG0103,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R05""]}","[""GAL09_20260914_S3_E_F_R05""]",[-5.346938775502963],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",47.817480272108845,48.06128979591837,40,0.27809008955955505,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N014,20260914_0037,42.78839002267574,RG0102,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R04""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",42.64718866213152,42.85616825396826,40,0.44160884618759155,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N015,20260914_0037,37.459501133786844,RG0102,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R04""]}","[""GAL09_20260914_S3_E_F_R04""]",[-4.909297052158479],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",37.45367709750567,37.74392653061224,40,0.29050007462501526,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N019,20260914_0037,26.200090702947847,RG0101,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R03""]}","[""GAL09_20260914_S3_E_F_R03""]",[-5.2244897959177194],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",26.20879954648526,26.522268934240362,40,0.3143233060836792,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N027,20260914_0037,5.073106575963719,RG0099,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R01""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",4.925198185941043,5.099347845804989,40,0.4296238124370575,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N029,20260914_0037,2.0020861678004533,RG0099,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R01""]}","[""GAL09_20260914_S3_E_F_R01""]",[-4.734693877550988],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",2.009809977324263,2.26522947845805,40,0.3150952458381653,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N030,20260914_0037,1.476281179138322,RG0098,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": []}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",1.3351473922902495,1.6486167800453515,33,0.6797031164169312,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N049,20260914_0037,47.00680272108844,RG0102,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R04""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",46.89900816326531,47.1195977324263,33,0.37498989701271057,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N054,20260914_0037,13.71047619047619,RG0099,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R01""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",13.602986848072563,13.811966439909297,33,0.35210859775543213,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N055,20260914_0037,97.51201814058957,RG0107,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R09""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",97.36613106575965,97.55189070294784,33,0.36199429631233215,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N057,20260914_0037,108.55092970521542,RG0109,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R10""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",108.40202902494332,108.54134875283448,33,0.3603556156158447,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N060,20260914_0037,79.01804988662133,RG0105,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R07""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",78.88181814058957,79.07918775510204,33,0.3225077986717224,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N061,20260914_0037,46.71446712018141,RG0102,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R04""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",46.5855387755102,46.73646848072562,33,0.3456452786922455,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N063,20260914_0037,1.5860317460317461,RG0098,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": []}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",1.4396371882086167,1.6021768707482993,28,0.3355542719364166,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N065,20260914_0037,9.559909297052153,RG0099,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R01""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",9.420827210884353,9.56014693877551,33,0.3347755968570709,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N069,20260914_0037,81.43455782312925,RG0106,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R08""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",81.28636734693879,81.44890702947846,40,0.32311663031578064,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T09_N071,20260914_0037,7.401814058956917,RG0099,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": [""GAL09_20260914_S3_E_F_R01""]}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",7.2600875283446715,7.434237188208617,40,0.31924352049827576,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T10_N002,20260914_0038,126.98004535147392,RG0120,"{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R10""], ""masked_holdout"": []}","{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R10""], ""masked_holdout"": []}","[""GAL09_20260914_S3_A_F_R10""]",[-4.766439909303699],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",127.01276780045352,136.1330195011338,33,0.8349607586860657,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T10_N004,20260914_0038,114.48244897959184,RG0119,"{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R09""], ""masked_holdout"": []}","{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R09""], ""masked_holdout"": []}","[""GAL09_20260914_S3_A_F_R09""]",[-5.471655328804559],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",114.51272879818595,119.72946031746031,33,0.8258281946182251,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T10_N006,20260914_0038,88.3548299319728,RG0117,"{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R07""], ""masked_holdout"": []}","{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R07""], ""masked_holdout"": []}","[""GAL09_20260914_S3_A_F_R07""]",[-4.74376417231781],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",88.38519909297052,101.03616780045351,33,0.8297954201698303,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T10_N010,20260914_0038,33.05351473922903,RG0113,"{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R03""], ""masked_holdout"": []}","{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R02"", ""GAL09_20260914_S3_A_F_R03""], ""masked_holdout"": []}","[""GAL09_20260914_S3_A_F_R03""]",[-5.029478458041581],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",33.08575782312925,47.29374739229025,33,0.8262412548065186,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T10_N011,20260914_0038,33.05351473922902,RG0113,"{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R03""], ""masked_holdout"": []}","{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R02"", ""GAL09_20260914_S3_A_F_R03""], ""masked_holdout"": []}","[""GAL09_20260914_S3_A_F_R03""]",[-5.029478458048686],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",32.94643809523809,33.08575782312925,33,0.4027223289012909,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T10_N013,20260914_0038,17.657505668934242,RG0113,"{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R02""], ""masked_holdout"": []}","{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R02"", ""GAL09_20260914_S3_A_F_R03""], ""masked_holdout"": []}","[""GAL09_20260914_S3_A_F_R02""]",[-5.445578231292103],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",17.680656689342403,26.24362947845805,33,0.8407490849494934,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T10_N014,20260914_0038,17.657505668934242,RG0113,"{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R02""], ""masked_holdout"": []}","{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R02"", ""GAL09_20260914_S3_A_F_R03""], ""masked_holdout"": []}","[""GAL09_20260914_S3_A_F_R02""]",[-5.445578231292103],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",17.541336961451247,17.680656689342403,33,0.3554426431655884,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T10_N016,20260914_0038,88.35482993197279,RG0117,"{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R07""], ""masked_holdout"": []}","{""natural_ambiguous"": [""GAL09_20260914_S3_A_F_R07""], ""masked_holdout"": []}","[""GAL09_20260914_S3_A_F_R07""]",[-4.743764172332021],REFERENCE_TEMPORALLY_COMPATIBLE,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",88.2342693877551,88.37358911564627,33,0.43754827976226807,Selected existing candidate for one raw BP query; not previously established as a physical-note event
T10_N017,20260914_0038,0.6810884353741496,RG0110,"{""natural_ambiguous"": [], ""masked_holdout"": []}","{""natural_ambiguous"": [], ""masked_holdout"": []}",[],[],UNVERIFIED_RAW_SELECTION,"Temporal compatibility is supporting evidence only, not proof of independent physical attack. Raw query multiplicity retained.",0.5456689342403628,0.8707482993197279,28,0.49400344491004944,Selected existing candidate for one raw BP query; not previously established as a physical-note event
